[DateTime], [Close]
2012/6/19,81.38
2012/6/20,81.58
2012/6/21,82.29
2012/6/22,82.26
2012/6/25,82.5
2012/6/26,82.37
2012/6/27,82.62
2012/6/28,82.81
2012/6/29,81.63
2012/7/2,81.87
2012/7/3,81.78
2012/7/4,81.78
2012/7/5,82.81
2012/7/6,83.38
2012/7/9,83.16
2012/7/10,83.4
2012/7/11,83.57
2012/7/12,83.66
2012/7/13,83.35
2012/7/16,83.1
2012/7/17,83.03
2012/7/18,83.07
2012/7/19,82.88
2012/7/20,83.48
2012/7/23,83.71
2012/7/24,84
2012/7/25,83.52
2012/7/26,82.81
2012/7/27,82.71
2012/7/30,82.79
2012/7/31,82.63
2012/8/1,83.06
2012/8/2,83.36
2012/8/3,82.38
2012/8/6,82.27
2012/8/7,82.21
2012/8/8,82.39
2012/8/9,82.64
2012/8/10,82.55
2012/8/13,82.43
2012/8/14,82.48
2012/8/15,82.64
2012/8/16,82.36
2012/8/17,82.6
2012/8/20,82.46
2012/8/21,81.91
2012/8/22,81.49
2012/8/23,81.36
2012/8/24,81.59
2012/8/27,81.66
2012/8/28,81.37
2012/8/29,81.55
2012/8/30,81.69
2012/8/31,81.21
2012/9/3,81.21
2012/9/4,81.31
2012/9/5,81.23
2012/9/6,81.04
2012/9/7,80.25
2012/9/10,80.25
2012/9/11,79.86
2012/9/12,79.74
2012/9/13,79.26
2012/9/14,78.85
2012/9/17,79.01
2012/9/18,79.25
2012/9/19,79.05
2012/9/20,79.41
2012/9/21,79.33
2012/9/24,79.52
2012/9/25,79.55
2012/9/26,79.88
2012/9/27,79.55
2012/9/28,79.93
2012/10/1,79.82
2012/10/2,79.74
2012/10/3,79.96
2012/10/4,79.35
2012/10/5,79.34
2012/10/8,79.54
2012/10/9,79.95
2012/10/10,79.92
2012/10/11,79.77
2012/10/12,79.67
2012/10/15,79.74
2012/10/16,79.4
2012/10/17,79.02
2012/10/18,79.37
2012/10/19,79.62
2012/10/22,79.65
2012/10/23,79.98
2012/10/24,79.91
2012/10/25,80.04
2012/10/26,80.07
2012/10/29,80.23
2012/10/30,79.93
2012/10/31,79.92
2012/11/1,80.05
2012/11/2,80.59
2012/11/5,80.75
2012/11/6,80.61
2012/11/7,80.76
2012/11/8,80.79
2012/11/9,81.03
2012/11/12,81.03
2012/11/13,81.08
2012/11/14,81.06
2012/11/15,81.08
2012/11/16,81.26
2012/11/19,80.87
2012/11/20,80.96
2012/11/21,80.93
2012/11/22,80.93
2012/11/23,80.19
2012/11/26,80.25
2012/11/27,80.4
2012/11/28,80.34
2012/11/29,80.2
2012/11/30,80.15
2012/12/3,79.88
2012/12/4,79.64
2012/12/5,79.77
2012/12/6,80.26
2012/12/7,80.41
2012/12/10,80.33
2012/12/11,80.06
2012/12/12,79.81
2012/12/13,79.93
2012/12/14,79.58
2012/12/17,79.57
2012/12/18,79.36
2012/12/19,79.27
2012/12/20,79.26
2012/12/21,79.62
2012/12/24,79.64
2012/12/25,79.64
2012/12/26,79.62
2012/12/27,79.62
2012/12/28,79.68
2012/12/31,79.77
2013/1/1,79.77
2013/1/2,79.84
2013/1/3,80.38
2013/1/4,80.5
2013/1/7,80.26
2013/1/8,80.34
2013/1/9,80.56
2013/1/10,79.74
2013/1/11,79.56
2013/1/14,79.49
2013/1/15,79.78
2013/1/16,79.8
2013/1/17,79.65
2013/1/18,80.04
2013/1/21,80.04
2013/1/22,79.87
2013/1/23,79.92
2013/1/24,79.95
2013/1/25,79.75
2013/1/28,79.75
2013/1/29,79.56
2013/1/30,79.28
2013/1/31,79.21
2013/2/1,79.21
2013/2/4,79.55
2013/2/5,79.49
2013/2/6,79.72
2013/2/7,80.19
2013/2/8,80.21
2013/2/11,80.31
2013/2/12,80.11
2013/2/13,80.09
2013/2/14,80.46
2013/2/15,80.58
2013/2/18,80.58
2013/2/19,80.47
2013/2/20,81.07
2013/2/21,81.46
2013/2/22,81.46
2013/2/25,81.67
2013/2/26,81.87
2013/2/27,81.6
2013/2/28,81.95
2013/3/1,82.28
2013/3/4,82.19
2013/3/5,82.09
2013/3/6,82.46
2013/3/7,82.08
2013/3/8,82.71
2013/3/11,82.57
2013/3/12,82.58
2013/3/13,82.89
2013/3/14,82.61
2013/3/15,82.13
2013/3/18,82.69
2013/3/19,82.99
2013/3/20,82.78
2013/3/21,82.74
2013/3/22,82.53
2013/3/25,82.83
2013/3/26,82.88
2013/3/27,83.22
2013/3/28,82.99
2013/3/29,83.22
2013/4/1,82.73
2013/4/2,82.92
2013/4/3,82.72
2013/4/4,82.68
2013/4/5,82.5
2013/4/8,82.75
2013/4/9,82.31
2013/4/10,82.53
2013/4/11,82.25
2013/4/12,82.13
2013/4/15,82.42
2013/4/16,81.75
2013/4/17,82.68
2013/4/18,82.56
2013/4/19,82.71
2013/4/22,82.68
2013/4/23,83.05
2013/4/24,83.05
2013/4/25,82.74
2013/4/26,82.47
2013/4/29,82.15
2013/4/30,81.75
2013/5/1,81.48
2013/5/2,82.22
2013/5/3,82.1
2013/5/6,82.31
2013/5/7,82.25
2013/5/8,81.9
2013/5/9,82.79
2013/5/10,83.14
2013/5/13,83.28
2013/5/14,83.59
2013/5/15,83.83
2013/5/16,83.59
2013/5/17,84.25
2013/5/20,83.74
2013/5/21,83.86
2013/5/22,84.35
2013/5/23,83.8
2013/5/24,83.7
2013/5/27,83.7
2013/5/28,84.1
2013/5/29,83.66
2013/5/30,83.04
2013/5/31,83.26
2013/6/3,82.66
2013/6/4,82.77
2013/6/5,82.59
2013/6/6,81.54
2013/6/7,81.67
2013/6/10,81.65
2013/6/11,81.11
2013/6/12,80.95
2013/6/13,80.75
2013/6/14,80.62
2013/6/17,80.79
2013/6/18,80.61
2013/6/19,81.43
2013/6/20,81.91
2013/6/21,82.41
2013/6/24,82.42
2013/6/25,82.58
2013/6/26,82.98
2013/6/27,82.9
2013/6/28,83.14
2013/7/1,83.05
2013/7/2,83.54
2013/7/3,83.23
2013/7/4,83.23
2013/7/5,84.44
2013/7/8,84.19
2013/7/9,84.58
2013/7/10,84.04
2013/7/11,82.75
2013/7/12,82.99
2013/7/15,83.04
2013/7/16,82.5
2013/7/17,82.71
2013/7/18,82.82
2013/7/19,82.62
2013/7/22,82.22
2013/7/23,81.94
2013/7/24,82.29
2013/7/25,81.97
2013/7/26,81.66
2013/7/29,81.66
2013/7/30,81.83
2013/7/31,81.45
2013/8/1,82.34
2013/8/2,81.91
2013/8/5,81.88
2013/8/6,81.6
2013/8/7,81.29
2013/8/8,80.98
2013/8/9,81.13
2013/8/12,81.33
2013/8/13,81.77
2013/8/14,81.71
2013/8/15,81.18
2013/8/16,81.26
2013/8/19,81.23
2013/8/20,80.91
2013/8/21,81.21
2013/8/22,81.49
2013/8/23,81.36
2013/8/26,81.41
2013/8/27,81.17
2013/8/28,81.43
2013/8/29,81.95
2013/8/30,82.09
2013/9/2,82.09
2013/9/3,82.36
2013/9/4,82.17
2013/9/5,82.63
2013/9/6,82.15
2013/9/9,81.79
2013/9/10,81.82
2013/9/11,81.52
2013/9/12,81.49
2013/9/13,81.45
2013/9/16,81.29
2013/9/17,81.14
2013/9/18,80.24
2013/9/19,80.37
2013/9/20,80.43
2013/9/23,80.45
2013/9/24,80.56
2013/9/25,80.33
2013/9/26,80.52
2013/9/27,80.29
2013/9/30,80.22
2013/10/1,80.14
2013/10/2,79.9
2013/10/3,79.75
2013/10/4,80.13
2013/10/7,79.94
2013/10/8,80.06
2013/10/9,80.38
2013/10/10,80.42
2013/10/11,80.41
2013/10/14,80.26
2013/10/15,80.48
2013/10/16,80.47
2013/10/17,79.65
2013/10/18,79.65
2013/10/21,79.69
2013/10/22,79.23
2013/10/23,79.26
2013/10/24,79.18
2013/10/25,79.19
2013/10/28,79.25
2013/10/29,79.61
2013/10/30,79.78
2013/10/31,80.19
2013/11/1,80.72
2013/11/4,80.55
2013/11/5,80.71
2013/11/6,80.48
2013/11/7,80.84
2013/11/8,81.3
2013/11/11,81.09
2013/11/12,81.19
2013/11/13,80.93
2013/11/14,81.02
2013/11/15,80.85
2013/11/18,80.82
2013/11/19,80.7
2013/11/20,81.11
2013/11/21,81.07
2013/11/22,80.71
2013/11/25,80.92
2013/11/26,80.61
2013/11/27,80.72
2013/11/28,80.72
2013/11/29,80.68
2013/12/2,80.92
2013/12/3,80.92
2013/12/4,80.62
2013/12/5,80.23
2013/12/6,80.31
2013/12/9,80.13
2013/12/10,79.97
2013/12/11,79.89
2013/12/12,80.21
2013/12/13,80.21
2013/12/16,80.07
2013/12/17,80.06
2013/12/18,80.1
2013/12/19,80.63
2013/12/20,80.57
2013/12/23,80.45
2013/12/24,80.45
2013/12/25,80.45
2013/12/26,80.48
2013/12/27,80.39
2013/12/30,80
2013/12/31,80.03
2014/1/1,80.03
2014/1/2,80.63
2014/1/3,80.79
2014/1/6,80.65
2014/1/7,80.83
2014/1/8,81.02
2014/1/9,81
2014/1/10,80.66
2014/1/13,80.51
2014/1/14,80.66
2014/1/15,81.03
2014/1/16,80.91
2014/1/17,81.22
2014/1/20,81.22
2014/1/21,81.1
2014/1/22,81.17
2014/1/23,80.44
2014/1/24,80.46
2014/1/27,80.52
2014/1/28,80.57
2014/1/29,80.5
2014/1/30,81.08
2014/1/31,81.31
2014/2/3,81.01
2014/2/4,81.12
2014/2/5,81.04
2014/2/6,80.91
2014/2/7,80.69
2014/2/10,80.64
2014/2/11,80.64
2014/2/12,80.68
2014/2/13,80.32
2014/2/14,80.15
2014/2/17,80.14
2014/2/18,80.01
2014/2/19,80.14
2014/2/20,80.29
2014/2/21,80.24
2014/2/24,80.2
2014/2/25,80.14
2014/2/26,80.43
2014/2/27,80.28
2014/2/28,79.69
2014/3/3,80.08
2014/3/4,80.17
2014/3/5,80.11
2014/3/6,79.66
2014/3/7,79.72
2014/3/10,79.77
2014/3/11,79.74
2014/3/12,79.61
2014/3/13,79.62
2014/3/14,79.45
2014/3/17,79.38
2014/3/18,79.41
2014/3/19,79.99
2014/3/20,80.19
2014/3/21,80.1
2014/3/24,79.93
2014/3/25,79.94
2014/3/26,80.03
2014/3/27,80.11
2014/3/28,80.18
2014/3/31,80.1
2014/4/1,80.09
2014/4/2,80.21
2014/4/3,80.47
2014/4/4,80.42
2014/4/7,80.23
2014/4/8,79.75
2014/4/9,79.48
2014/4/10,79.38
2014/4/11,79.45
2014/4/14,79.73
2014/4/15,79.8
2014/4/16,79.8
2014/4/17,79.83
2014/4/18,79.83
2014/4/21,79.94
2014/4/22,79.9
2014/4/23,79.85
2014/4/24,79.8
2014/4/25,79.75
2014/4/28,79.68
2014/4/29,79.81
2014/4/30,79.47
2014/5/1,79.53
2014/5/2,79.52
2014/5/5,79.49
2014/5/6,79.09
2014/5/7,79.2
2014/5/8,79.36
2014/5/9,79.9
2014/5/12,79.9
2014/5/13,80.14
2014/5/14,80.07
2014/5/15,80
2014/5/16,80.04
2014/5/19,79.99
2014/5/20,80.04
2014/5/21,80.09
2014/5/22,80.25
2014/5/23,80.39
2014/5/26,80.39
2014/5/27,80.35
2014/5/28,80.57
2014/5/29,80.49
2014/5/30,80.37
2014/6/2,80.64
2014/6/3,80.55
2014/6/4,80.66
2014/6/5,80.37
2014/6/6,80.41
2014/6/9,80.65
2014/6/10,80.82
2014/6/11,80.77
2014/6/12,80.58
2014/6/13,80.58
2014/6/16,80.47
2014/6/17,80.63
2014/6/18,80.58
2014/6/19,80.32
2014/6/20,80.37
2014/6/23,80.27
2014/6/24,80.33
2014/6/25,80.22
2014/6/26,80.22
2014/6/27,80.02
2014/6/30,79.77
2014/7/1,79.81
2014/7/2,79.96
2014/7/3,80.21
2014/7/4,80.27
2014/7/7,80.22
2014/7/8,80.18
2014/7/9,79.99
2014/7/10,80.13
2014/7/11,80.19
2014/7/14,80.19
2014/7/15,80.39
2014/7/16,80.56
2014/7/17,80.5
2014/7/18,80.52
2014/7/21,80.56
2014/7/22,80.78
2014/7/23,80.82
2014/7/24,80.87
2014/7/25,81.03
2014/7/28,81.02
2014/7/29,81.21
2014/7/30,81.43
2014/7/31,81.46
2014/8/1,81.3
2014/8/4,81.33
2014/8/5,81.33
2014/8/6,81.44
2014/8/7,81.52
2014/8/8,81.4
2014/8/11,81.47
2014/8/12,81.5
2014/8/13,81.6
2014/8/14,81.59
2014/8/15,81.42
2014/8/18,81.58
2014/8/19,81.88
2014/8/20,82.23
2014/8/21,82.15
2014/8/22,82.34
2014/8/25,82.55
2014/8/26,82.65
2014/8/27,82.43
2014/8/28,82.48
2014/8/29,82.75
2014/9/1,82.75
2014/9/2,82.99
2014/9/3,82.86
2014/9/4,83.82
2014/9/5,83.74
2014/9/8,84.23
2014/9/9,84.28
2014/9/10,84.28
2014/9/11,84.3
2014/9/12,84.24
2014/9/15,84.26
2014/9/16,84.07
2014/9/17,84.34
2014/9/18,84.32
2014/9/19,84.73
2014/9/22,84.75
2014/9/23,84.66
2014/9/24,85.04
2014/9/25,85.19
2014/9/26,85.64
2014/9/29,85.59
2014/9/30,85.94
2014/10/1,85.97
2014/10/2,85.6
2014/10/3,86.69
2014/10/6,85.93
2014/10/7,85.67
2014/10/8,85.3
2014/10/9,85.52
2014/10/10,85.91
2014/10/13,85.53
2014/10/14,85.82
2014/10/15,85.15
2014/10/16,84.95
2014/10/17,85.11
2014/10/20,84.95
2014/10/21,85.3
2014/10/22,85.74
2014/10/23,85.84
2014/10/24,85.73
2014/10/27,85.49
2014/10/28,85.41
2014/10/29,85.95
2014/10/30,86.15
2014/10/31,86.92
2014/11/3,87.31
2014/11/4,86.98
2014/11/5,87.44
2014/11/6,88.01
2014/11/7,87.64
2014/11/10,87.81
2014/11/11,87.53
2014/11/12,87.82
2014/11/13,87.67
2014/11/14,87.52
2014/11/17,87.93
2014/11/18,87.57
2014/11/19,87.65
2014/11/20,87.59
2014/11/21,88.31
2014/11/24,88.15
2014/11/25,87.92
2014/11/26,87.61
2014/11/27,87.61
2014/11/28,88.36
2014/12/1,87.95
2014/12/2,88.65
2014/12/3,88.96
2014/12/4,88.7
2014/12/5,89.33
2014/12/8,89.04
2014/12/9,88.69
2014/12/10,88.27
2014/12/11,88.66
2014/12/12,88.36
2014/12/15,88.46
2014/12/16,88.13
2014/12/17,89.13
2014/12/18,89.23
2014/12/19,89.6
2014/12/22,89.77
2014/12/23,90.06
2014/12/24,89.97
2014/12/25,89.97
2014/12/26,90.03
2014/12/29,90.19
2014/12/30,89.99
2014/12/31,90.27
2015/1/1,90.27
2015/1/2,91.08
2015/1/5,91.38
2015/1/6,91.5
2015/1/7,91.89
2015/1/8,92.37
2015/1/9,91.93
2015/1/12,91.98
2015/1/13,92.31
2015/1/14,92.16
2015/1/15,92.35
2015/1/16,92.52
2015/1/19,92.52
2015/1/20,93.05
2015/1/21,92.9
2015/1/22,94.08
2015/1/23,94.76
2015/1/26,94.8
2015/1/27,94.02
2015/1/28,94.47
2015/1/29,94.78
2015/1/30,94.8
2015/2/2,94.5
2015/2/3,93.6
2015/2/4,93.99
2015/2/5,93.57
2015/2/6,94.65
2015/2/9,94.45
2015/2/10,94.76
2015/2/11,94.98
2015/2/12,94.09
2015/2/13,94.2
2015/2/16,94.2
2015/2/17,94.06
2015/2/18,94.2
2015/2/19,94.4
2015/2/20,94.31
2015/2/23,94.57
2015/2/24,94.49
2015/2/25,94.21
2015/2/26,95.29
2015/2/27,95.29
2015/3/2,95.46
2015/3/3,95.38
2015/3/4,95.96
2015/3/5,96.38
2015/3/6,97.61
2015/3/9,97.59
2015/3/10,98.62
2015/3/11,99.79
2015/3/12,99.43
2015/3/13,100.33
2015/3/16,99.6
2015/3/17,99.58
2015/3/18,98.55
2015/3/19,99.26
2015/3/20,97.91
2015/3/23,97.03
2015/3/24,97.19
2015/3/25,96.98
2015/3/26,97.44
2015/3/27,97.29
2015/3/30,97.97
2015/3/31,98.36
2015/4/1,98.18
2015/4/2,97.44
2015/4/3,96.54
2015/4/6,96.78
2015/4/7,97.83
2015/4/8,97.94
2015/4/9,99.15
2015/4/10,99.34
2015/4/13,99.49
2015/4/14,98.73
2015/4/15,98.32
2015/4/16,97.41
2015/4/17,97.52
2015/4/20,97.94
2015/4/21,98
2015/4/22,97.93
2015/4/23,97.28
2015/4/24,96.92
2015/4/27,96.76
2015/4/28,96.09
2015/4/29,95.21
2015/4/30,94.6
2015/5/1,95.3
2015/5/4,95.48
2015/5/5,95.08
2015/5/6,94.09
2015/5/7,94.63
2015/5/8,94.79
2015/5/11,95.01
2015/5/12,94.53
2015/5/13,93.62
2015/5/14,93.46
2015/5/15,93.13
2015/5/18,94.22
2015/5/19,95.27
2015/5/20,95.45
2015/5/21,95.25
2015/5/22,96.14
2015/5/25,96.01
2015/5/26,97.3
2015/5/27,97.37
2015/5/28,96.96
2015/5/29,96.91
2015/6/1,97.39
2015/6/2,95.83
2015/6/3,95.46
2015/6/4,95.46
2015/6/5,96.31
2015/6/8,95.3
2015/6/9,95.17
2015/6/10,94.65
2015/6/11,94.98
2015/6/12,94.97
2015/6/15,94.81
2015/6/16,95
2015/6/17,94.3
2015/6/18,94.04
2015/6/19,94.08
2015/6/22,94.33
2015/6/23,95.43
2015/6/24,95.26
2015/6/25,95.19
2015/6/26,95.47
2015/6/29,94.79
2015/6/30,95.485
2015/7/1,96.31
2015/7/2,96.113
2015/7/3,96.113
2015/7/6,96.298
2015/7/7,96.865
2015/7/8,96.294
2015/7/9,96.606
2015/7/10,96.025
2015/7/12,95.998
2015/7/13,96.858
2015/7/14,96.643
2015/7/15,97.166
2015/7/16,97.668
2015/7/17,97.862
2015/7/19,98.034
2015/7/20,98.029
2015/7/21,97.328
2015/7/22,97.598
2015/7/23,97.115
2015/7/24,97.244
2015/7/27,96.502
2015/7/28,96.772
2015/7/29,96.976
2015/7/30,97.56
2015/7/31,97.336
2015/8/3,97.494
2015/8/4,97.931
2015/8/5,97.958
2015/8/6,97.833
2015/8/7,97.563
2015/8/9,97.651
2015/8/10,97.159
2015/8/11,97.29
2015/8/12,96.262
2015/8/13,96.445
2015/8/14,96.52
2015/8/16,96.72
2015/8/17,96.806
2015/8/18,97.04
2015/8/19,96.359
2015/8/20,95.98
2015/8/21,95.008
2015/8/23,94.455
2015/8/24,93.332
2015/8/25,94.53
2015/8/26,95.1
2015/8/27,95.61
2015/8/28,96.106
2015/8/30,95.762
2015/8/31,95.824
2015/9/1,95.45
2015/9/2,95.828
2015/9/3,96.405
2015/9/4,96.229
2015/9/6,96.297
2015/9/7,96.229
2015/9/8,95.985
2015/9/9,96.012
2015/9/10,95.456
2015/9/11,95.194
2015/9/13,95.079
2015/9/14,95.246
2015/9/15,95.611
2015/9/16,95.42
2015/9/17,94.55
2015/9/18,94.863
2015/9/20,95.135
2015/9/21,95.894
2015/9/22,96.283
2015/9/23,96.068
2015/9/24,95.994
2015/9/25,96.269
2015/9/27,96.186
2015/9/28,96.034
2015/9/29,95.855
2015/9/30,96.35
2015/10/1,96.185
2015/10/2,95.83
2015/10/4,95.772
2015/10/5,96.106
2015/10/6,95.455
2015/10/7,95.497
2015/10/8,95.318
2015/10/9,94.813
2015/10/11,94.766
2015/10/12,94.841
2015/10/13,94.759
2015/10/14,93.931
2015/10/15,94.371
2015/10/16,94.54
2015/10/18,94.714
2015/10/19,94.928
2015/10/20,94.913
2015/10/21,95.035
2015/10/22,96.378
2015/10/23,97.127
2015/10/25,96.86
2015/10/26,96.861
2015/10/27,96.906
2015/10/28,97.782
2015/10/29,97.282
2015/10/30,96.946
2015/11/1,96.78
2015/11/2,96.928
2015/11/3,97.158
2015/11/4,97.95
2015/11/5,97.936
2015/11/6,99.168
2015/11/9,98.979
2015/11/10,99.293
2015/11/11,99.013
2015/11/12,98.649
2015/11/13,98.998
2015/11/16,99.442
2015/11/17,99.631
2015/11/18,99.652
2015/11/19,98.989
2015/11/20,99.565
2015/11/23,99.803
2015/11/24,99.527
2015/11/25,99.795
2015/11/26,99.795
2015/11/27,100.02
2015/11/30,100.17
2015/12/1,99.795
2015/12/2,99.993
2015/12/3,97.621
2015/12/4,98.354
2015/12/7,98.655
2015/12/8,98.474
2015/12/9,97.345
2015/12/10,97.939
2015/12/11,97.565
2015/12/14,97.604
2015/12/15,98.217
2015/12/16,97.871
2015/12/17,99.27
2015/12/18,98.703
2015/12/21,98.47
2015/12/22,98.217
2015/12/23,98.317
2015/12/24,97.984
2015/12/28,97.946
2015/12/29,98.168
2015/12/30,98.263
2015/12/31,98.693
2016/1/1,98.683
2016/1/4,98.938
2016/1/5,99.333
2016/1/6,99.256
2016/1/7,98.294
2016/1/8,98.377
2016/1/11,98.816
2016/1/12,99.019
2016/1/13,98.886
2016/1/14,99.07
2016/1/15,98.945
2016/1/18,98.956
2016/1/19,99.078
2016/1/20,99.063
2016/1/21,99.116
2016/1/22,99.534
2016/1/25,99.282
2016/1/26,99.039
2016/1/27,98.919
2016/1/28,98.586
2016/1/29,99.531
2016/2/1,99.045
2016/2/2,98.807
2016/2/3,98.221
2016/2/4,96.557
2016/2/5,96.964
2016/2/6,96.964
2016/2/8,96.675
2016/2/9,96.056
2016/2/10,95.824
2016/2/11,95.603
2016/2/12,95.966
2016/2/13,95.966
2016/2/15,96.712
2016/2/16,96.897
2016/2/17,96.865
2016/2/18,96.839
2016/2/19,96.59
2016/2/22,97.385
2016/2/23,97.435
2016/2/24,97.436
2016/2/25,97.402
2016/2/26,98.148
2016/2/27,98.102
2016/2/29,98.15
2016/3/1,98.339
2016/3/2,98.191
2016/3/3,97.587
2016/3/4,97.224
2016/3/7,97.104
2016/3/8,97.104
